"case","group","value"
"n14",2,0.517513824064499
"n14",2,3.0702469160329
"n14",2,2.32981524158719
"n14",2,-0.200816000020967
"n14",2,0.667448693815535
"n14",2,0.745556843066884
"n14",2,0.0401826156777578
"n14",2,-0.274597694462887
"n14",2,0.272892917959424
"n14",2,0.760830516738877
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",1,5
"n15",2,5.66801746580597
"n15",2,5.13774209917824
"n15",2,5.13066117606465
"n15",2,6.78363972280405
"n15",2,4.60288744307154
"n15",2,5.03248296508734
"n15",2,5.8655318610585
"n15",2,4.12519459739773
"n15",2,5.25522673754248
"n15",2,4.50031821873629
"n15",2,5.92112726712639
"n15",2,4.27098426913326
"n15",2,3.00738415332271
"n15",2,5.80042300569855
"n15",2,5.08731470679244
"n15",2,3.35988839779425
"n15",2,6.30026237374486
"n15",2,5.24862320771769
"n15",2,5.42719144822632
"n15",2,5.07940504757109
"n16",1,-1.4540363924491
"n16",1,1.67080807198965
"n16",1,-0.120830354996064
"n16",2,7.65713232461851
"n16",2,1.5432342271345
"n16",2,-0.252375808912868
"n17",1,0.138343321015457
"n17",1,1.18576364416485
"n17",1,1.70750721644628
"n17",1,0.600645853452485
"n17",1,1.55473382774877
"n17",1,1.39661297469827
"n17",1,0.693232056203489
"n17",1,2.21609294094869
"n17",1,0.0680339468607888
"n17",1,0.303002689575728
"n17",1,1.04187519555722
"n17",1,0.30983005336153
"n17",1,0.760381591843303
"n17",1,0.423704817312388
"n17",1,0.292519266824449
"n17",1,0.782606734391589
"n17",1,1.38176637843153
"n17",1,0.0592967690651547
"n17",1,0.100148509841501
"n17",1,0.0538039493809497
"n17",1,0.266445769777257
"n17",1,0.0411228797159965
"n17",1,2.00381387804707
"n17",1,0.849526075544426
"n17",1,1.23172838998384
"n17",1,1.99346355025956
"n17",1,0.0504959787175516
"n17",1,0.328429019475271
"n17",1,0.552469234318611
"n17",1,0.33769473013968
"n17",1,0.570758217304124
"n17",1,0.919163340995678
"n17",1,0.181655663413515
"n17",1,1.93983813205344
"n17",1,1.02753806068577
"n17",1,0.733878815716398
"n17",1,0.0564274743000808
"n17",1,0.319666892348829
"n17",2,0.644094556113552
"n17",2,2.29836341175305
"n17",2,0.451219481184353
"n17",2,0.0858978653033224
"n17",2,0.375842973557982
"n17",2,0.237523665628194
"n17",2,0.660794457756286
"n17",2,0.300016499036672
"n17",2,1.43493258353546
"n17",2,0.183554656823971
"n17",2,2.23551457053247
"n17",2,0.346897306638425
"n17",2,1.88139441667986
"n17",2,0.966769534680453
"n17",2,1.60680110639388
"n17",2,0.37930226034018
"n17",2,0.522559637310648
"n17",2,0.288596150315574
"n17",2,2.33400044424886
"n17",2,2.49396750009833
"n17",2,2.46337723445946
"n17",2,1.59220128429451
"n17",2,0.233549000958604
"n17",2,1.18689797894506
"n17",2,0.694808663650284
"n17",2,1.71404884434367
"n17",2,0.718100416678845
"n17",2,2.37940706603845
"n17",2,2.43767080984523
"n17",2,1.55460672081485
"n17",2,0.504421553343021
"n17",2,2.13199166061653
"n17",2,0.343631409695299
"n17",2,0.655904585411701
"n17",2,0.976196068128052
"n17",2,0.996868116830167
"n17",2,1.13080151172696
"n17",2,2.02181862892905
"n18",1,2
"n18",1,1
"n18",1,2
"n18",1,3
"n18",1,2
"n18",1,1
"n18",1,2
"n18",1,2
"n18",1,5
"n18",1,4
"n18",1,1
"n18",1,5
"n18",1,2
"n18",1,2
"n18",1,3
"n18",1,5
"n18",1,1
"n18",1,7
"n18",1,5
"n18",1,4
"n18",1,3
"n18",1,9
"n18",1,4
"n18",1,3
"n18",1,2
"n18",1,5
"n18",1,9
"n18",1,0
"n18",1,1
"n18",1,2
"n18",1,3
"n18",1,2
"n18",1,6
"n18",1,7
"n18",1,2
"n18",1,3
"n18",1,3
"n18",1,6
"n18",1,1
"n18",1,6
"n18",1,5
"n18",1,2
"n18",1,4
"n18",1,3
"n18",1,8
"n18",1,4
"n18",1,6
"n18",1,1
"n18",1,5
"n18",1,1
"n18",1,3
"n18",1,5
"n18",1,5
"n18",1,1
"n18",1,4
"n18",1,6
"n18",1,5
"n18",1,1
"n18",1,7
"n18",1,4
"n18",2,11
"n18",2,5
"n18",2,4
"n18",2,5
"n18",2,8
"n18",2,7
"n18",2,4
"n18",2,4
"n18",2,5
"n18",2,6
"n18",2,4
"n18",2,6
"n18",2,6
"n18",2,2
"n18",2,7
"n18",2,8
"n18",2,10
"n18",2,3
"n18",2,5
"n18",2,2
"n18",2,6
"n18",2,3
"n18",2,8
"n18",2,8
"n18",2,6
"n18",2,2
"n18",2,3
"n18",2,9
"n18",2,7
"n18",2,9
"n18",2,7
"n18",2,6
"n18",2,6
"n18",2,7
"n18",2,5
"n18",2,7
"n18",2,9
"n18",2,7
"n18",2,6
"n18",2,8
"n18",2,3
"n18",2,11
"n18",2,5
"n18",2,12
"n18",2,3
"n18",2,3
"n18",2,6
"n18",2,6
"n18",2,5
"n18",2,3
"n18",2,11
"n18",2,5
"n18",2,6
"n18",2,5
"n18",2,5
"n18",2,6
"n18",2,6
"n18",2,5
"n18",2,4
"n18",2,7
"n19",1,0.259296911065657
"n19",1,-0.263927313812484
"n19",1,1.01034447593884
"n19",1,-0.510040671941083
"n19",1,-0.749391252100094
"n19",1,-0.760797139320277
"n19",1,-0.889142761635433
"n19",1,1.05638680570895
"n19",1,0.520249697423382
"n19",1,-0.807228783712025
"n19",1,-0.0677274454263134
"n19",1,0.389388648334927
"n19",1,0.498728154261132
"n19",1,-0.385290364377613
"n19",1,0.533884687587366
"n19",1,1.80652428923854
"n19",1,0.197891589298354
"n19",1,-0.0723531044098286
"n19",1,-1.43562704058063
"n19",1,0.728717443019299
"n19",1,0.130833295076603
"n19",1,0.228469536675626
"n19",1,-1.12367211844879
"n19",1,0.320744509674338
"n19",1,-0.993105477980129
"n19",2,1.1146377592641
"n19",2,1.15966041265312
"n19",2,1.94471547587824
"n19",2,5.18974595497847
"n19",2,1.37786554881963
"n19",2,-2.29600194062671
"n19",2,-0.395874352947953
"n19",2,-1.54541280703157
"n19",2,0.968616894619604
"n19",2,4.37579800837557
"n19",2,1.32092077480645
"n19",2,-0.731962028824078
"n19",2,-2.38142883715911
"n19",2,-1.69677555911682
"n19",2,4.09027489767439
"n19",2,-4.25126135328238
"n19",2,-0.504382441950679
"n19",2,-0.978640665426533
"n19",2,0.548295001247384
"n19",2,-1.42302205102317
"n19",2,-1.23503985266307
"n19",2,3.62572265118842
"n19",2,7.63844658859622
"n19",2,-2.32661838578015
"n19",2,-1.46392638867971
"n20",1,0.479600678561246
"n20",1,-0.444687890209802
"n20",1,-0.129987648176805
"n20",1,0.669006510536987
"n20",1,-0.24625203800796
"n20",1,1.36315024544962
"n20",1,1.50788951647218
"n20",1,-0.609291985983462
"n20",1,0.731150909993158
"n20",1,-0.855668876472866
"n20",1,-0.165020031642684
"n20",1,0.269284275662278
"n20",1,-1.77840954402031
"n20",1,0.516644965919123
"n20",1,0.432580750523153
"n20",1,-1.67165653364674
"n20",1,0.213716226026406
"n20",1,-0.546167831871275
"n20",1,-1.34192846284679
"n20",1,-0.067842642892029
"n20",1,-0.0133418887610806
"n20",1,-1.3865561786127
"n20",1,-1.21096242335714
"n20",1,1.03337027709309
"n20",1,-0.0914958225885251
"n20",1,0.88827169740326
"n20",1,-0.925695420474136
"n20",1,0.510125006004042
"n20",1,-0.0398462656422615
"n20",1,1.0395142570363
"n20",1,1.42511293383154
"n20",1,-0.0341866480844094
"n20",2,1.03637440080385
"n20",2,0.306199972509601
"n20",2,0.479872531596984
"n20",2,0.781662887694478
"n20",2,2.33790854646972
"n20",2,0.997027407727483
"n20",2,0.647511671472023
"n20",2,2.47672209764978
"n20",2,-1.25239632753106
"n20",2,3.24493444571443
"n20",2,1.85040366902381
"n20",2,1.17663421312431
"n20",2,1.39721859356604
"n20",2,2.11672329180529
"n20",2,0.586468549789613
"n20",2,-0.504127567784839
"n20",2,0.833634753677019
"n20",2,2.75611175040921
"n20",2,0.481465889704376
"n20",2,0.836805031222564
"n20",2,1.15362629979387
"n20",2,0.819252947082718
"n20",2,0.4275560489978
"n20",2,2.01921994454752
"n20",2,1.66781140439291
"n20",2,0.305085238266734
"n20",2,2.97711248549677
"n20",2,1.6967285312782
"n20",2,0.620971765115691
"n20",2,1.4107576998269
"n20",2,2.0247825396179
"n20",2,-0.938411471090869
